ao_concept_id,synset_id,arabic_words,has_hypernym
49269,awn3-15321091-u,غَرْبَلَةٌ|تَذْرِيَةٌ|سَفْيٌ,False
49270,awn3-15321092-u,حَدٌّ1,False
49271,awn3-15321093-u,شَفٌّ 2|شِفٌّ|شَاشٌ,False
49275,awn3-15321094-u,ثنائية اللغة|تعدد اللغة,False
49276,awn3-15321095-u,وَمَضَانٌ|تَلَأْلُؤٌ,False
49277,awn3-15321096-u,صنْع الجعة|تخمير الجعة,False
49282,awn3-15321097-u,مُبْغِض لِ|رافِضٌ لِ|كارِه لِ,False
49283,awn3-15321098-u,فَاصِلَةٌ,False
49286,awn3-15321099-u,الأفُق الظاهِر|الأفُق المَرئي|الأُفُق المَحسوس,False
49288,awn3-15321100-u,اتصال دالِيّ|اتِّصال مُثَلَّثِيّ|اتّصال دِلتا,False
49292,awn3-15321101-u,مُتَأَصِّلَةٌ|رَاسِخٌ|مُزْمِنٌ,False
49293,awn3-15321102-u,عُقَدِيٌّ,False
49295,awn3-15321103-u,طَلُقَ1|فَصُحَ|جَزُلَ,False
49297,awn3-15321104-u,شَقْبٌ,False
49303,awn3-15321105-u,تَطْهِيرٌ,False
49304,awn3-15321106-u,فِرْصَادٌ|تُوتٌ2,False
49308,awn3-15321107-u,قِثّاءٌ|خِيَارٌ2,False
49309,awn3-15321108-u,رُجُولَةٌ,False
49310,awn3-15321109-u,رَتيبٌ|مُمِلٌّ|مُضْجِرٌ,False
49311,awn3-15321110-u,خَزِينَةٌ|خَزَانَةٌ|خِزَانَةٌ1,False
49312,awn3-15321111-u,رُعَافٌ,False
49318,awn3-15321112-u,تَفويضٌ شَرعيّ|تفويض شرعي|وكالة رسمية,False
49321,awn3-15321113-u,جالَ|جالَ ب|جالَ في,False
49325,awn3-15321114-u,يَلْمَعٌ|سَرَابٌ,False
49328,awn3-15321115-u,شَابَ2,False
49330,awn3-15321116-u,طَالِقٌ|ثَيِّبٌ,False
49338,awn3-15321117-u,غِرَائِيٌّ|دَبِقٌ|مُخَاطِيٌّ,False
49340,awn3-15321118-u,قَزَانٌ|مِرْجَلٌ,False
49342,awn3-15321119-u,مُفَصَّصٌ,False
49352,awn3-15321120-u,شَفَعَ في|تَقَرَّبَ ب|تَوَسَّلَ إلى,False
49353,awn3-15321121-u,كِلْسٌ|جِيرٌ,False
49354,awn3-15321122-u,عِزْرَائِيلُ,False
49355,awn3-15321123-u,نِيءٌ|فِجٌّ,False
49356,awn3-15321124-u,اِنْضِغَاطِيَّةٌ,False
49359,awn3-15321125-u,قابلٌ للتّسَيُّل|يَتَسَيَّل|يَتَمَيَّع,False
49361,awn3-15321126-u,بُنْطَةٌ|ثَاقِبٌ,False
49362,awn3-15321127-u,أعمدةُ إدارة|أعمدةُ منأولَة عُلويّة,False
49363,awn3-15321128-u,خَافِضَةٌ,False
49365,awn3-15321129-u,حرارة الشمس|نور الشمس,False
49368,awn3-15321130-u,تَقْنِينٌ,False
49369,awn3-15321131-u,ذهاني|مصاب باضطراب عقلي,False
49371,awn3-15321132-u,جِيلَاتِينِي|هُلَامِيٌّ,False
49372,awn3-15321133-u,عَدَّادٌ,False
49374,awn3-15321134-u,علم العاديّات ولآثار|اركيولوجية,False
49375,awn3-15321135-u,نَجْمِيٌّ|كَوْكَبِيَّةٌ|فَلَكيٌّ,False
49376,awn3-15321136-u,قَلّابَةٌ,False
49377,awn3-15321137-u,تَقَادُمٌ|تَعْتِيقٌ,False
49379,awn3-15321138-u,كَاوْتشوك|مَطّاطٌ,False
49380,awn3-15321139-u,كُورْنِيشٌ,False
49383,awn3-15321140-u,مِزْرَابٌ|مِيزَابٌ,False
49389,awn3-15321141-u,تُرْكِيٌّ,False
49390,awn3-15321142-u,مُدَقِّقٌ,False
49394,awn3-15321143-u,حَدَّ2|حَدَّ2 على,False
49396,awn3-15321144-u,حَدَّ3 على,False
49406,awn3-15321145-u,ظَهَرَ1|ظَهَرَ1 على|ظَهَرَ1 عن,False
49410,awn3-15321146-u,مِحْنَةٌ,False
49420,awn3-15321147-u,مُغَايِرٌ|مُتَعَارِضٌ,False
49422,awn3-15321148-u,أَيْسَرَ|يَساريٌّ|أَعْسَرُ,False
49423,awn3-15321149-u,مُحَذِّرٌ|نَذيرٌ|مُنْذِرٌ,False
49425,awn3-15321150-u,الإرسال البَرقيّ|الإرسال التلغرافيّ|التلغرافيّة,False
49427,awn3-15321151-u,عَطَالَةٌ,False
49432,awn3-15321152-u,ظَافِرٌ|مُنْتَصِرٌ|مُفْلِحٌ,False
49434,awn3-15321153-u,تَنُّوبٌ,False
49436,awn3-15321154-u,زيلِين|زَيْلُولٌ,False
49437,awn3-15321155-u,مُتَحَيِّزٌ|مُنْحَازٌ|مُغْرِضٌ,False
49439,awn3-15321156-u,مُثْمِرٌ|مَرِيعٌ|مُرِيعٌ,False
49446,awn3-15321157-u,قضيب التجويف|قضيب الحفر|جذع الحفر,False
49448,awn3-15321158-u,طِباقِيَّة كاذِبة|تَطَبُّقٌ شَكْلي|تطبُّق كاذِب,False
49451,awn3-15321159-u,تناضُح باطِني|تنافُذٌ داخلي|انتِضاح,False
49455,awn3-15321160-u,الزرنيخ الأبيض|ثالث أكسيد الزرنيخ,False
49458,awn3-15321161-u,حَامِضٌ|حَمْضٌ2|حَمْضٌ1,False
49459,awn3-15321162-u,اِسْتَطْلَعَ|تَقَصَّى|تَقَصَّى عن,False
49462,awn3-15321163-u,ثمرة فقيرة|أخينيوم,False
49468,awn3-15321164-u,رَثْيَةٌ,False
49469,awn3-15321165-u,سُرْفَةٌ|أُسْرُوعٌ,False
49473,awn3-15321166-u,غِرْبالٌ|مُنْخُلٌ,False
49474,awn3-15321167-u,دقيق النحاس|طفاوة النحاس,False
49476,awn3-15321168-u,غيرُ مُؤذٍ|غيرُ مُضِرّ|عَديمُ الضَّرَر,False
49480,awn3-15321169-u,مُؤَرَّضٌ,False
49481,awn3-15321170-u,مُنَمَّقٌ,False
49495,awn3-15321171-u,لُؤْمٌ,False
49504,awn3-15321172-u,دَاسَ1|دَاسَ1 على|مَحَقَ,False
49507,awn3-15321173-u,الدايا مِغنطيسيّة|المغنطيسية المُجانِبة|ضعفُ الانفاذيَّةِ المغنطيسية,False
49510,awn3-15321174-u,صخور متوسطة|صُخور وَسيطة|صُخورٌ تَعادُلِّية,False
49512,awn3-15321175-u,غُبَيْرَاءٌ,False
49515,awn3-15321176-u,تَفَمُّمٌ,False
49516,awn3-15321177-u,قَطع الدوائر التلفونية|قَطع الدوائر الكهربائية|وَصل الدوائر التلفونية,False
49518,awn3-15321178-u,كُوبْرَيْتٌ,False
49520,awn3-15321179-u,تَخَصَّصَ ب|تَخَصَّصَ في|تَخَصَّصَ ل,False
49525,awn3-15321180-u,مُتَرَدِّدٌ 1|مُتَقَلِّبٌ,False
49526,awn3-15321181-u,اختبار ميكروسكوبي|فحص مِجْهري,False
49527,awn3-15321182-u,مُتَفَرِّعٌ|مُتَشَعِّبٌ,False
49529,awn3-15321183-u,التبدُّد الإلِكْترودي|تبديدُ الطّاقةِ في الإلِكْترود,False
49530,awn3-15321184-u,أدوات الخِراطة|عُدَدُ الخِراطة,False
49532,awn3-15321185-u,قُشَارِيٌّ,False
49534,awn3-15321186-u,مُلْتَوٍ|مَفْتُولٌ,False
49541,awn3-15321187-u,هُجُومِيٌّ|عُدْوَانِيٌّ,False
49542,awn3-15321188-u,رَفْرَفٌ1,False
49543,awn3-15321189-u,مِنْبَضٌ,False
49544,awn3-15321190-u,مُنفَرِجٌ,False
49547,awn3-15321191-u,مِيتَافِيزِيقَا,False
49555,awn3-15321192-u,خَالٌ1,False
49557,awn3-15321193-u,يَسِرَ1,False
49559,awn3-15321194-u,دَارَ1|دَارَ1 ب|دَارَ1 على,False
49566,awn3-15321195-u,خَلَقَ2|كَانَ2,False
49588,awn3-15321196-u,دُونٌ1,False
49591,awn3-15321197-u,اِنْكِسَافٌ|كُسُوفٌ|خُسُوفٌ,False
49592,awn3-15321198-u,مِرْكَنٌ|طَشْتٌ,False
49593,awn3-15321199-u,فِلِّينٌ,False
49601,awn3-15321200-u,مُتَصَالِبٌ|مُتَشَابِكٌ|مُتُقَاطِعٌ,False
49603,awn3-15321201-u,مُتَشَاكِلٌ,False
49605,awn3-15321202-u,مُقْفَلٌ|مُغْلَقٌ,False
49608,awn3-15321203-u,التزليقيّة|التزيتييَّه|التّشحيميّة,False
49609,awn3-15321204-u,إسقالاتٌ مُؤَقَّتة|نُصُبٌ إنشائية مُؤَقَّتَة|صِقالاتٌ مُؤَقَّتة,False
49610,awn3-15321205-u,إلا|ماعدا|باستثناء,False
49612,awn3-15321206-u,طُنْفٌ|طُنُفٌ|طَنَفٌ,False
49613,awn3-15321207-u,نحوَ المقدَّمة|نحوَ المقدّمة|نحوَ المُقَدِمة,False
49615,awn3-15321208-u,تَرَدُّدِيٌّ|مُتَرَدِّدٌ 1,False
49616,awn3-15321209-u,تِيلَة مَشقوقة|تيلة مشقوقة|دَبُّوسٌ خابُوريّ,False
49620,awn3-15321210-u,لَاحِقٌ|تَالٍ|عَقِيبٌ,False
49621,awn3-15321211-u,دارَ على قَطب|دارَ على محور|دارَ على مِحور,False
49622,awn3-15321212-u,نبيطةُ إضاءةٍ مُتَقَطِّعة|نبيطةُ إضاءةٍ وَمَّاضة|وَمَّاض,False
49625,awn3-15321213-u,الايرولوجية|علم الاجواء العليا|علم الجو,False
49626,awn3-15321214-u,قضيبٌ شُعاعيّ|بَرْمَقَ|شُعاعُ الدولاب,False
49627,awn3-15321215-u,عودةُ التبلوُر|التبَلُّر ثانيةً|إعادة التبلور,False
49632,awn3-15321216-u,نَاسِخَةٌ,False
49633,awn3-15321217-u,كَامِيرَا|كَامِرَا|كاميرَة,False
49634,awn3-15321218-u,اِسْتِنْفَادٌ|إِفْرَاغٌ,False
49635,awn3-15321219-u,حِراجَة|زِراعةُ الحِراج|عِلمُ الأحراج,False
49644,awn3-15321220-u,خَصِيبٌ|مِخْصَابٌ,False
49646,awn3-15321221-u,أخطأ ألتقدير|أخطأ الحُكم,False
49651,awn3-15321222-u,مُغَيَّبٌ|غُرُوبٌ|مَغِيبٌ,False
49652,awn3-15321223-u,صِوانُ الأذُن|صوان الأذن,False
49656,awn3-15321224-u,طريقة الامونيا والصودا|طريقة صولفي لتحضير كربونات الصوديوم,False
49657,awn3-15321225-u,غِشاءٌ,False
49659,awn3-15321226-u,عربة بدولابين|مركبة لنقل البضاعة,False
49661,awn3-15321227-u,صاحب الامتياز|صاحب البراءة|صاحبُ الامتياز,False
49662,awn3-15321228-u,طَيَّارَةٌ,False
49664,awn3-15321229-u,علمُ الحَرَكة|علمُ الديناميكا|الكينِيتيكا,False
49665,awn3-15321230-u,سُوسٌ,False
49668,awn3-15321231-u,تَخْدِيرٌ,False
49673,awn3-15321232-u,بِرْكَارٌ|بِيكًارٌ|فِرْجَارٌ,False
49674,awn3-15321233-u,الثَّمَن الأصلي|سِعرُ الكُلْفَة,False
49678,awn3-15321234-u,قار الخشب|قَطران الخشب,False
49683,awn3-15321235-u,مُفَلْطَحٌ|مُسْتَوٍ|مُنْبَسِطٌ,False
49691,awn3-15321236-u,تَلَافِيفُ,False
49695,awn3-15321237-u,كَرْبَنَةٌ,False
49697,awn3-15321238-u,سند كفالة|كفالة عارية|كفالة مالية,False
49698,awn3-15321239-u,بادِئَة بِمعنى تام|بادِئَة بِمعنى كامِل|بادِئَة بِمعنى كُلِّي,False
49704,awn3-15321240-u,فَسِيْلَةٌ|رِئْدٌ,False
49708,awn3-15321241-u,تَدْعِيمٌ,False
49709,awn3-15321242-u,جهازُ إسقاط ضَوئي|فانوسٌ سِحري|فانوسٌ سِحْري,False
49710,awn3-15321243-u,البُقَع الشمسية|كُلَف الشمس,False
49713,awn3-15321244-u,حِصَادٌ|حَصَادٌ,False
49720,awn3-15321245-u,وَتْرٌ2|وِتْرٌ,False
49727,awn3-15321246-u,مَسْقَطٌ|مَسْقِطٌ,False
49733,awn3-15321247-u,ثَقَّلَ|ثَقَّلَ على,False
49734,awn3-15321248-u,حَصُنَ2,False
49743,awn3-15321249-u,طَلْقٌ3,False
49746,awn3-15321250-u,فَاعَلَ,False
49748,awn3-15321251-u,عَيَّشَ,False
49749,awn3-15321252-u,طِبٌّ,False
49752,awn3-15321253-u,مَشْرِقٌ,False
49754,awn3-15321254-u,حَصُنَ1,False
49758,awn3-15321255-u,حِيَدٌ,False
49759,awn3-15321256-u,مُقَدَّسٌ,False
49761,awn3-15321257-u,عَانَ,False
49763,awn3-15321258-u,ثَرَىً,False
49764,awn3-15321259-u,أَنُودٌ|مَصْعَدٌ|مِصْعَدٌ,False
49765,awn3-15321260-u,قَدْ,False
49766,awn3-15321261-u,غَارٌ2,False
49768,awn3-15321262-u,غَافِلٌ|أَهْوَجُ,False
49769,awn3-15321263-u,مُمْتَصِّيَّةٌ,False
49775,awn3-15321264-u,مُبْهَمٌ,False
49777,awn3-15321265-u,مُسْتَخْلَصٌ|مُسْتَرَدٌّ|مُسْتَخْرَجٌ,False
49781,awn3-15321266-u,نافِرٌ|مُنْتَفِخٌ|مُنْتَفِخَةٌ,False
49785,awn3-15321267-u,دِيسِي,False
49788,awn3-15321268-u,تشويش راديّ|تشويش هاتفيّ|حديث تداخُلي,False
49789,awn3-15321269-u,تَجاذُبي|انجِذابي,False
49790,awn3-15321270-u,تَنَاقُضٌ|تَنَافٍ,False
49795,awn3-15321271-u,تشحين|تعزيز التغذية|زيادة الشحن,False
49797,awn3-15321272-u,صَمَولَةٌ,False
49800,awn3-15321273-u,عَامِلَان|عَامِلَيْن|عَامِلِيْن,False
49801,awn3-15321274-u,ظَهَّرَ السند|ظَهَّرَ الشيك,False
49805,awn3-15321275-u,مُكَلَّبٌ,False
49819,awn3-15321276-u,مُبْتَدَأٌ,False
49822,awn3-15321277-u,كَمْبيُوم,False
49833,awn3-15321278-u,شَجَّرَ,False
49843,awn3-15321279-u,أيّ,False
49844,awn3-15321280-u,هابَ|هابَ من,False
49846,awn3-15321281-u,رَاحَ3|رَاحَ3 إلى,False
49851,awn3-15321282-u,فَوْقَ,False
49852,awn3-15321283-u,فُرْضَةٌ,False
49854,awn3-15321284-u,جَرِيءٌ,False
49857,awn3-15321285-u,بَنْطَلُونٌ|سِرْوالٌ,False
49862,awn3-15321286-u,تُورْنَادُو,False
49871,awn3-15321287-u,ألدّهرُ الفجري|حقب البروتيروزوى|حقب طلائع الأحياء,False
49873,awn3-15321288-u,حَزَّةٌ|فُرْضَةٌ,False
49876,awn3-15321289-u,أَسِيتُومِتِر,False
49877,awn3-15321290-u,خَلِّيلٌ|أَسِيتِيلٌ,False
49878,awn3-15321291-u,دَهِشَ ل|دَهِشَ من|اِنْشَدَهَ,False
49879,awn3-15321292-u,رَحِيقٌ|خَمْرَةٌ|خُمْرَةٌ,False
49881,awn3-15321293-u,تَشَكُّل في قوالب|التشكيل في قوالب,False
49887,awn3-15321294-u,شَكْلُ الارض|تَضاريسُ الأرض,False
49889,awn3-15321295-u,صَنَمٌ,False
49890,awn3-15321296-u,اِتحاد النغَمات|تَوافُق رَنينيّ,False
49892,awn3-15321297-u,علم الإستاتيكا|علم السكون,False
49893,awn3-15321298-u,غَيْبٌ|مَجْهُولٌ,False
49895,awn3-15321299-u,مُنْطَبِقة الطّور|مُتَّفِقُة الطور,False
49896,awn3-15321300-u,مَشْرِفُ السّمْع|عَتَبَةُ السّمْع|عَتَبَةُ المَسْمُوعيّة,False
49898,awn3-15321301-u,قَدَرَ1,False
49906,awn3-15321302-u,مِكَرٌّ,False
49921,awn3-15321303-u,ظَعْنٌ,False
49922,awn3-15321304-u,باتَ2|باتَ على|باتَ في,False
49923,awn3-15321305-u,سِكّةٌ,False
49924,awn3-15321306-u,أيّ,False
49926,awn3-15321307-u,ثَأْرٌ,False
49935,awn3-15321308-u,سَمَلٌ,False
49940,awn3-15321309-u,قَرْعٌ2|يَقْطِينٌ,False
49944,awn3-15321310-u,شَطَطَ,False
49945,awn3-15321311-u,شَرَّ3|شَرَّ2|شَرَّ1,False
49946,awn3-15321312-u,أيّ,False
49950,awn3-15321313-u,أثْنى على,False
49957,awn3-15321314-u,غامِضٌ|خامِلٌ|مَغْمُورٌ,False
49964,awn3-15321315-u,جُودَةٌ|عُمْرَانٌ|فَلَاحٌ,False
49965,awn3-15321316-u,مُتَنَافِرٌ|مُتَنَافِرَةٌ|نَشَازٌ,False
49966,awn3-15321317-u,إِضَافِيٌّ|تَابِعٌ2|ثَانَوِيٌّ,False
49967,awn3-15321318-u,جَوِيٌّ|مُنْتِنٌ|مُنَتَّنٌ,False
49968,awn3-15321319-u,رَفَعَ العَلَم على|أشار بالأعلام|أشار بالمُلَوِّحَة,False
49969,awn3-15321320-u,أشرَبَ بعقيدة|أشرَبَ بفِكرةٍ,False
49971,awn3-15321321-u,تَحْزِيزٌ|تَخْدِيدٌ,False
49976,awn3-15321322-u,عميرة نحل,False
49977,awn3-15321323-u,عصائف السنابل,False
49978,awn3-15321324-u,تَقْلِيدِيٌّ|عُرْفيٌّ,False
49980,awn3-15321325-u,كنْبوش,False
49981,awn3-15321326-u,طبقة من الخام|عِرق معدني|عرق معدني,False
49985,awn3-15321327-u,كَاسِرٌ,False
49986,awn3-15321328-u,يَتيمٌ,False
49988,awn3-15321329-u,لا نَظيرَ له|لا يُجارَى|مُنْقَطِعُ النظير,False
49989,awn3-15321330-u,اِنْحَصَرَ|اِنْحَصَرَ في,False
49990,awn3-15321331-u,كَمِهَ|عَمِيَ|عَمِيَ عَلى,False
49992,awn3-15321332-u,جَرَّافَةٌ|مِجْرَفَةٌ,False
49994,awn3-15321333-u,كُوك,False
49998,awn3-15321334-u,لِفْتٌ,False
50001,awn3-15321335-u,الجسوءة الإستاتيّة|الصّلبيّة الإستاتية|الكزازة الإستاتيّة,False
50002,awn3-15321336-u,غْرَافِيت,False
50005,awn3-15321337-u,مُتَأَصِّلَةٌ,False
50009,awn3-15321338-u,مِمْطَرٌ,False
50013,awn3-15321339-u,عَرْضٌ2,False
50016,awn3-15321340-u,بَسْطٌ,False
50020,awn3-15321341-u,طِيبٌ,False
50040,awn3-15321342-u,كَفَّرَ|كَفَّرَ عن,False
50041,awn3-15321343-u,رُتْبَةٌ,False
50047,awn3-15321344-u,دَاهِيَةٌ,False
50050,awn3-15321345-u,وَقْبٌ,False
50060,awn3-15321346-u,رَعْنٌ|رَمَضٌ,False
50063,awn3-15321347-u,مُبَاعَدَةٌ|تَفْرِيجٌ|اِنْفِرَاجٌ,False
50068,awn3-15321348-u,جير حيّ|أكسيد الكالسيوم,False
50071,awn3-15321349-u,أَكْسِيُولُوجْيَا,False
50073,awn3-15321350-u,سَخُفَ|رَزَحَ|ثَقُلَ,False
50076,awn3-15321351-u,أَخْضَعَ,False
50079,awn3-15321352-u,إنتِسال|تنَسّل,False
50082,awn3-15321353-u,تكاثُفٌ|تَكْثِيفٌ,False
50083,awn3-15321354-u,أعادَة التجويف|أعادَة التقويرَ,False
50085,awn3-15321355-u,شَوْكِيٌّ,False
50097,awn3-15321356-u,قِنِّينة غاز|اسطوانةُ غاز,False
50098,awn3-15321357-u,استَخلَصَ الزُّبْد|قَشَدَ الزُّبْد,False
50100,awn3-15321358-u,كَلِيلٌ,False
50102,awn3-15321359-u,مَدار جُزَيئيّ,False
50106,awn3-15321360-u,مُنْصِفٌ|مُنْصِفَةٌ,False
50112,awn3-15321361-u,شَعْبٌ2,False
50118,awn3-15321362-u,عَجَمٌ,False
50120,awn3-15321363-u,طَلَقَ,False
50123,awn3-15321364-u,بَاغٍ,False
50129,awn3-15321365-u,إِبْلَالٌ|شِفَاءٌ,False
50130,awn3-15321366-u,عَدِيلٌ,False
50131,awn3-15321367-u,عَدِيلٌ,False
50132,awn3-15321368-u,أَسْهُمٌ,False
50135,awn3-15321369-u,طَرَّزَ,False
50136,awn3-15321370-u,تَأَهَّبَ ل,False
50138,awn3-15321371-u,سارَعَ إلى|سارَعَ في,False
50139,awn3-15321372-u,اِقْتِصَادٌ,False
50140,awn3-15321373-u,كَشَّافٌ,False
50142,awn3-15321374-u,أيّ,False
50143,awn3-15321375-u,إختبار ثان|إختبار مُكرر|إختبر ثانية,False
50144,awn3-15321376-u,تَحْمِيصٌ,False
50145,awn3-15321377-u,مُسَمًّى|عَامِلٌ2|مُعَامِلٌ,False
50147,awn3-15321378-u,سَاعٍ,False
50149,awn3-15321379-u,كَتَّانٌ,False
50151,awn3-15321380-u,تَيَمَّنَ|تَيَمَّنَ ب|تَيَمَّنَ في,False
50154,awn3-15321381-u,كَوْثَرٌ,False
50159,awn3-15321382-u,حَجَّ|حَجَّ إلى,False
50160,awn3-15321383-u,تَخَلَّجَ,False
50162,awn3-15321384-u,ناشِئٌ1,False
50166,awn3-15321385-u,رُعُونَةٌ,False
